Job_id,Job title,Job posting date,Job posting url,Job location,Pay rate,Vendor company name,Job type,Work from availability,Work type(remote/on-site),Modified Date,Current date time (CST),Job Title
cb0262a4febbf12ce9d40cacab2e3238,Data Analyst,2024-02-02T22:04:54Z,https://www.dice.com/job-detail/21233975-ed82-4f6d-aa56-6a5846d4ccff,"New Haven, CT, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:04:54Z,2024-02-06T10:35:13Z,Data Analyst
ce05c61180780084c44a1d8be6917237,Data Analyst,2024-02-02T22:13:31Z,https://www.dice.com/job-detail/08784818-5863-41d9-8849-b9323d88b88c,"Chapel Hill, NC, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:13:31Z,2024-02-06T10:35:13Z,Data Analyst
1346e33f16366630bf8be02df36679d5,Senior Data Analyst -W2 (GA),2024-02-05T15:01:19Z,https://www.dice.com/job-detail/0e65b4dd-b23a-4234-a1e6-aa226355580f,"Atlanta, GA, USA",,My3Tech,Contract,FALSE,Hybrid/Onsite,2024-02-06T16:01:09Z,2024-02-06T10:35:13Z,Data Analyst
247370b0062a6e6648abda8988066617,Data Informatics Analyst-IC3,2024-02-05T19:09:28Z,https://www.dice.com/job-detail/815bd48d-7fe9-4f5e-a0ea-34d842a48c25,,,Themesoft Inc,"Full-time, Part-time, Third Party, Contract",FALSE,Remote,2024-02-06T16:18:49Z,2024-02-06T10:35:13Z,Data Analyst
df9a67fe2a06bca20b888b60d7e85dfa,Guidewire Data Analyst with P&C Insurance for multiple location,2024-02-02T21:01:33Z,https://www.dice.com/job-detail/9f09ae4d-10b5-4e89-a046-8c8c3f544201,"Jersey City, NJ, USA",,Amaze Systems Inc,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-06T15:16:12Z,2024-02-06T10:35:13Z,Data Analyst
3a40ce505164b2ae0d4a40fd51279c68,Lead-Data Analyst-Workday (Finance/Accounting),2024-02-02T16:16:20Z,https://www.dice.com/job-detail/4f6c3e66-fd8a-4a3e-aefd-0d7a14894e51,"Illinois, USA",,Cloudious LLC,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-06T15:01:38Z,2024-02-06T10:35:13Z,Data Analyst
288b107d58417858b950939085e7276b,Lead Technical Data Analyst,2024-02-01T18:12:16Z,https://www.dice.com/job-detail/e8014679-3c92-43a5-b058-3101680d76a1,"McLean, VA, USA",Depends on Experience,CompNova,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-02-02T13:28:09Z,2024-02-06T10:35:13Z,Data Analyst
d75df056a65da8c92142fb22408a8c6b,Data Analyst,2024-01-30T17:31:02Z,https://www.dice.com/job-detail/84a85c85-ad5e-4904-8a91-876d2f41b2bc,"Minneapolis, MN, USA",$$45/hr,Aspired Solutions INC,Contract,FALSE,Hybrid/Onsite,2024-01-30T20:15:23Z,2024-02-06T10:35:13Z,Data Analyst
14e6a5f47d413df831913f960fd00ff9,Data Analyst /Hybrid,2024-01-23T14:21:10Z,https://www.dice.com/job-detail/19d176ab-0b5d-44af-a98e-2e58451356c3,"Cleveland, OH, USA",$40 - $45,"DVI Technologies, Inc.",Contract,FALSE,Hybrid/Onsite,2024-01-25T14:22:34Z,2024-02-06T10:35:13Z,Data Analyst
2a7c5a331ee3a21a8b8e733f48395064,Data Analyst-Finance and Tax,2024-02-04T04:15:23Z,https://www.dice.com/job-detail/0b1778cf-3058-418a-b569-7b49957b33af,"California, USA",,InfoTech Spectrum Inc,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-02-06T16:01:04Z,2024-02-06T10:35:13Z,Data Analyst
8f9790e891359caa803ed25af4b3992f,Data Analyst with Guidewire and P&C Insurance - Multiple Locations,2024-02-05T15:30:57Z,https://www.dice.com/job-detail/17e89dbe-8373-442b-848b-a2b0472edd45,"Dallas, TX, USA",$60 - $65,ApTask,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-02-05T15:30:57Z,2024-02-06T10:35:13Z,Data Analyst
79b4ca8b1805ec46c77970d66df70af8,Business/Data Analyst,2024-02-01T18:23:15Z,https://www.dice.com/job-detail/c82a63ab-4b95-4002-8a6c-87d783a5a0c6,"Philadelphia, PA, USA",Depends on Experience,SoftPath Technologies LLC,Contract,FALSE,Hybrid/Onsite,2024-02-01T18:23:15Z,2024-02-06T10:35:13Z,Data Analyst
a1de0d2445ddbadab929070b4d03419f,Need Lead Data Analyst with Mongo DB/NoSQL Exp,2024-01-09T23:21:27Z,https://www.dice.com/job-detail/ff34d4f9-df47-4a38-ac8b-c5a9453d9c2e,"McLean, VA, USA",$60 - $70,"Svam International, Inc.","Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-06T14:53:08Z,2024-02-06T10:35:13Z,Data Analyst
f37fae945daf62e6b1d533489294048a,Data Analyst JT4JY,2024-01-26T15:08:49Z,https://www.dice.com/job-detail/cfbb0204-f32b-47b3-b7c4-00443ed6d0c5,"Houston, TX, USA",BASED ON EXPERIENCE,iSphere,Contract,FALSE,Hybrid/Onsite,2024-02-06T16:07:26Z,2024-02-06T10:35:13Z,Data Analyst
eae8495993b90a5d4c98202bbcdb5167,Data Analyst / Project Manager,2024-01-22T20:08:29Z,https://www.dice.com/job-detail/86acaf07-66bf-4568-9cf5-c36409e4265f,,,Tandym Tech,Contract,FALSE,Hybrid/Onsite,2024-02-06T16:09:03Z,2024-02-06T10:35:13Z,Data Analyst
11ba8f3a60ec55abbacc3ae6a170eba5,Data Analyst,2024-01-28T01:03:44Z,https://www.dice.com/job-detail/77dca910-780b-444d-8add-583644ca95ed,"Detroit, MI, USA",USD 35.63 - 41.25 per hour,Robert Half,Contract,FALSE,Hybrid/Onsite,2024-02-06T13:07:40Z,2024-02-06T10:35:13Z,Data Analyst
0cbe33f3014699fe6d124a851f0ee217,Data Analyst,2024-02-02T22:06:29Z,https://www.dice.com/job-detail/cba545cd-0a76-4c34-9c33-1076bb987643,"Des Plaines, IL, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:06:29Z,2024-02-06T10:35:13Z,Data Analyst
29834a478a241d6b8077c29f86a67d38,Salesforce Data Analyst,2024-02-02T12:56:05Z,https://www.dice.com/job-detail/426b304e-50b7-4884-9293-56b1aa1808c3,"McLean, VA, USA",Depends on Experience,Radus Tek Services,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-02T12:56:05Z,2024-02-06T10:35:13Z,Data Analyst
544848a27f7c61e7551108d656fa7e85,Data Analyst - Azure,2024-02-02T16:31:41Z,https://www.dice.com/job-detail/a035c3b4-9c79-4470-8fde-a155d90698af,"Atlanta, GA, USA",Depends on Experience,ARK Infotech Spectrum,Contract,FALSE,Hybrid/Onsite,2024-02-02T16:31:41Z,2024-02-06T10:35:13Z,Data Analyst
e80f8ff76fb7fecbca646082e7064fad,Lead Data Analyst,2024-01-30T14:58:31Z,https://www.dice.com/job-detail/f1595034-a35d-4930-9e41-18a3b4797cd2,"McLean, VA, USA",Depends on Experience,Tekfortune Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-02T14:31:13Z,2024-02-06T10:35:13Z,Data Analyst
65b35b937cdf594dffd7a9b96557e957,Data Analyst,2024-01-24T13:24:26Z,https://www.dice.com/job-detail/5708b15b-23a5-4666-af34-fac3f5d2bb73,"Westborough, MA, USA",Depends on Experience,Belcan Services Group LLC,Contract,FALSE,Hybrid/Onsite,2024-02-06T14:31:20Z,2024-02-06T10:35:13Z,Data Analyst
18f4b42b3f378ae81fee8e31ba38e182,Data Analyst/Specialist (Local to Texas only),2024-01-25T16:53:35Z,https://www.dice.com/job-detail/dda471ae-be6a-496c-a6f1-75a962df21c3,"Austin, TX, USA",$50 - $60,"Esolvit, Inc.",Contract,FALSE,Hybrid/Onsite,2024-01-25T21:04:00Z,2024-02-06T10:35:13Z,Data Analyst
262735a8c472abeb96c7f2146bea3f8a,Data Management Analyst,2024-02-05T14:42:29Z,https://www.dice.com/job-detail/f283f85a-39af-4af3-8c70-084d128b1578,"Atlanta, GA, USA",Depends on Experience,nLeague Services,Contract,FALSE,Hybrid/Onsite,2024-02-05T14:42:29Z,2024-02-06T10:35:13Z,Data Analyst
91b3a9d595674ff20b145c6ddc87203b,Sr. Principal Data Analyst,2024-01-29T22:07:16Z,https://www.dice.com/job-detail/7731d0f4-31ef-44ca-95a1-fd2167eb6a7f,"Lansing, MI, USA",USD65 - USD81,Randstad Digital,Contract,FALSE,Hybrid/Onsite,2024-02-06T16:06:20Z,2024-02-06T10:35:13Z,Data Analyst
59bc4bbf49dc7157b362993cb7f6d6cf,Business Analyst,2024-02-06T14:18:23Z,https://www.dice.com/job-detail/a2837feb-0791-4fc8-839a-f08902f6fc55,"Stamford, CT, USA",USD54.0000 - USD55.0000,Ascendion Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-06T14:18:23Z,2024-02-06T10:35:13Z,Business Analyst
b855af688f3064b360200c4a715b9189,Business Systems Analyst,2024-02-06T15:08:02Z,https://www.dice.com/job-detail/e00d8488-9a04-404c-9fa6-ea322493b3b5,"Richmond, VA, USA",Depends on Experience,Caresoft,Contract,FALSE,Hybrid/Onsite,2024-02-06T15:08:02Z,2024-02-06T10:35:13Z,Business Analyst
3a05c8746d04a606719a0a7ee33f1401,Business Analyst,2024-02-06T16:07:21Z,https://www.dice.com/job-detail/1b4af247-61a4-46e5-b2d6-b8c01e95f16f,"Tampa, FL, USA",BASED ON EXPERIENCE,"Mitchell Martin, Inc.","Full-time, Contract",FALSE,Hybrid/Onsite,2024-02-06T16:07:21Z,2024-02-06T10:35:13Z,Business Analyst
26ca0519c0d2c4e67c7ca5ecc95aa300,Business Analyst,2024-02-05T23:43:36Z,https://www.dice.com/job-detail/b43a5647-9550-4c77-b615-cfb6905f5de9,,Depends on Experience,Vings Technologies,Contract,FALSE,Remote,2024-02-05T23:43:36Z,2024-02-06T10:35:13Z,Business Analyst
edca953a78f4f35ba3be6bf1edd1107c,Business analyst,2024-02-06T16:31:12Z,https://www.dice.com/job-detail/25241951-b490-4718-b57e-e890095023de,"Springfield, IL, USA",Depends on Experience,"Edify Technologies, Inc.",Contract,FALSE,Hybrid/Onsite,2024-02-06T16:31:12Z,2024-02-06T10:35:13Z,Business Analyst
bf2b1362207ed6b4bf7bedfed7bc1945,Business Analyst,2024-02-06T14:10:30Z,https://www.dice.com/job-detail/0fd5ac44-630e-43ce-be60-91c14248ce0f,"Tallahassee, FL, USA",Depends on Experience,"ReqRoute, Inc","Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-06T14:10:30Z,2024-02-06T10:35:13Z,Business Analyst
53a616ba9dc809c11938149f6eb122bb,Business Analyst,2024-02-06T14:25:48Z,https://www.dice.com/job-detail/5d076e19-be0b-4653-af1d-595f6860d2b5,"Cary, NC, USA",Depends on Experience,K-Tek Resourcing LLC,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-06T14:25:48Z,2024-02-06T10:35:13Z,Business Analyst
37504c8f6ba6b0731c3900a39be84841,Business Analyst,2024-02-05T21:48:11Z,https://www.dice.com/job-detail/65650892-6340-4d3a-b3a9-a0e56efc8fd3,"Lansing, MI, USA",Depends on Experience,Donato Technologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-05T21:48:11Z,2024-02-06T10:35:13Z,Business Analyst
343c4bef2ccb0f734a0b67da9aaaa06b,Business System Analyst,2024-02-05T23:24:26Z,https://www.dice.com/job-detail/fc373b0c-be82-4932-9e88-326a1d3f2138,"Plano, TX, USA",$50 - $60,Yorkshire Global Solutions Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-05T23:24:26Z,2024-02-06T10:35:13Z,Business Analyst
d3a106ac348659fcf73a6b037e5de218,Business System Analyst (Manufacturing Operations domain),2024-02-06T15:16:15Z,https://www.dice.com/job-detail/77fe5440-cab5-4efa-974c-dfb35e4adbfb,"Cary, NC, USA",,Amaze Systems Inc,Contract,FALSE,Hybrid/Onsite,2024-02-06T15:16:15Z,2024-02-06T10:35:13Z,Business Analyst
f8354c1c9394b943a6eae6e71106fbff,Utility Business Analyst,2024-02-06T14:32:02Z,https://www.dice.com/job-detail/6722168f-72b7-44dd-b48f-5cbbf8beadae,,Depends on Experience,International System Technologies,Contract,FALSE,Remote,2024-02-06T14:32:02Z,2024-02-06T10:35:13Z,Business Analyst
51580ea0ac61e27098db9ce63ec7a7ff,BSA - LIMS,2024-02-06T15:40:42Z,https://www.dice.com/job-detail/81727677-8638-460b-922a-9a44c1ee942b,"South San Francisco, CA, USA",Depends on Experience,Advanced Software Talent,Contract,FALSE,Hybrid/Onsite,2024-02-06T15:57:07Z,2024-02-06T10:35:13Z,Business Analyst
8a38139359811d70fc362f6921d290c9,Sr Business Analyst,2024-02-05T22:15:29Z,https://www.dice.com/job-detail/7dd6242a-b88d-4ae9-a8e8-60383a6048ad,"California, USA",,Meraki7 Inc,Contract,FALSE,Hybrid/Onsite,2024-02-06T15:45:34Z,2024-02-06T10:35:13Z,Business Analyst
5def613d1ee41f098087c65c784c896e,Senior Business Analyst,2024-02-06T13:59:02Z,https://www.dice.com/job-detail/d6d5ea27-d483-4b9a-9fad-3b2f86eb9677,"Tallahassee, FL, USA",Depends on Experience,"Ardent Technologies, Inc.",Contract,FALSE,Hybrid/Onsite,2024-02-06T13:59:02Z,2024-02-06T10:35:13Z,Business Analyst
4704902bcf2ddc96c4bd168f6bfccb7f,Technical Business Analyst with Application Development Experience - Onsite Interview,2024-02-06T14:40:25Z,https://www.dice.com/job-detail/1f37be12-0528-48c9-9143-c8629ee28db5,"Newark, DE, USA",Depends on Experience,"Resourcesoft, Inc.",Contract,FALSE,Hybrid/Onsite,2024-02-06T14:40:25Z,2024-02-06T10:35:13Z,Business Analyst
df9e4e1c8e1512f6b07ad32e55dc6aad,*Business Analyst (Telecom Domain)*,2024-02-06T15:33:58Z,https://www.dice.com/job-detail/26f608da-f96c-4cff-9f40-b19f620301f8,"Audubon, PA, USA",Depends on Experience,Kellton,Contract,FALSE,Hybrid/Onsite,2024-02-06T15:34:36Z,2024-02-06T10:35:13Z,Business Analyst
2cdd935026e42588067368c1fad24911,Expert Business Analyst,2024-02-05T23:00:46Z,https://www.dice.com/job-detail/2d9a6983-5687-43bd-9c8d-8a12d4f9328b,"Albany, NY, USA",Depends on Experience,APLLET LLC,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-05T23:00:46Z,2024-02-06T10:35:13Z,Business Analyst
db4ba3c2b1feccb80f5b15f33957943f,Senior Business Analyst,2024-02-05T22:58:56Z,https://www.dice.com/job-detail/0e56487b-97f5-4bbb-90f7-204ab03080a0,"Columbus, OH, USA",Depends on Experience,Kodi Inc,Contract,FALSE,Hybrid/Onsite,2024-02-06T13:39:13Z,2024-02-06T10:35:13Z,Business Analyst
871e805493d710efe3180803af8ebce3,Senior Business Analyst (Copyright Licensing Platform Project),2024-02-05T22:45:43Z,https://www.dice.com/job-detail/c1846cd6-ef2a-4225-abc3-a283a86c1e53,,USD Depends on Experience,Denken Solutions,Contract,FALSE,Hybrid/Onsite,2024-02-06T16:19:03Z,2024-02-06T10:35:13Z,Business Analyst
76a4bcf99b307a1a33963076dd76418f,100% Remote Facets Business Analyst With Health Insurance Exp,2024-02-06T14:55:29Z,https://www.dice.com/job-detail/00493971-4bf9-45ad-a4b2-e93a9a08ab01,,Depends on Experience,Talent Group,Contract,FALSE,Remote,2024-02-06T14:55:29Z,2024-02-06T10:35:13Z,Business Analyst
59413a5ccd18b871524388888fe16b30,Business Analyst,2024-02-06T14:11:04Z,https://www.dice.com/job-detail/64a36a14-f725-41b5-884d-225b88990c61,"Washington, DC, USA",Depends on Experience,SoftPath Technologies LLC,Contract,FALSE,Hybrid/Onsite,2024-02-06T14:11:04Z,2024-02-06T10:35:13Z,Business Analyst
b1a783cf8b9ea8090b955dac1496f61e,Business Analyst,2024-02-06T14:38:46Z,https://www.dice.com/job-detail/3ac66a22-8d80-4811-8560-7a59b836952e,,$50 - $60,"Ardent Technologies, Inc.",Contract,FALSE,Remote,2024-02-06T14:38:46Z,2024-02-06T10:35:13Z,Business Analyst
c286a03e2063e003fa75a800cf4153c2,Business Analyst with Capital Market experience (W2 Role),2024-02-05T21:37:01Z,https://www.dice.com/job-detail/a557e2f7-240d-4388-b147-44eb83f9731f,"New York, NY, USA",Depends on Experience,"Primesoft, Inc",Contract,FALSE,Hybrid/Onsite,2024-02-05T21:37:01Z,2024-02-06T10:35:13Z,Business Analyst
57ff6385480d2d2446ab69546293ab6b,Business Analyst - SAP PLM,2024-02-05T21:57:49Z,https://www.dice.com/job-detail/5747b769-cfdd-4aa8-bf59-dc54537a8a0d,,Depends on Experience,Donato Technologies Inc,Contract,FALSE,Remote,2024-02-05T21:57:49Z,2024-02-06T10:35:13Z,Business Analyst
7fac1d1c16812dd189511d63325d4354,Looking for Business Analyst with Financial Experience (W2 only),2024-02-05T21:20:24Z,https://www.dice.com/job-detail/5ffb0da4-9d47-4250-acc0-f87ea69c95f7,"Chicago, IL, USA",Depends on Experience,Proxim Systems,Contract,FALSE,Hybrid/Onsite,2024-02-05T21:20:24Z,2024-02-06T10:35:13Z,Business Analyst
fbc081b3743fcbd515be53e416cbadaa,Sr Business Analyst,2024-02-05T20:08:33Z,https://www.dice.com/job-detail/780c0c07-805a-4244-8371-c326f55b0a30,"Toronto, ON, Canada",Depends on Experience,Amiseq Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-05T20:08:33Z,2024-02-06T10:35:13Z,Business Analyst
1649d7f54f6ee447e5d086a0f5d79fc1,Business Analyst / Project Manager,2024-02-05T19:46:08Z,https://www.dice.com/job-detail/1b8470a6-e7a8-4223-8a09-ef2003f4f31b,"Jacksonville, FL, USA",Depends on Experience,"Tekaccel, Inc",Contract,FALSE,Hybrid/Onsite,2024-02-05T19:46:08Z,2024-02-06T10:35:13Z,Business Analyst
04512dbd4dc614e18f24393efee7d81b,Business Analyst,2024-02-05T18:47:52Z,https://www.dice.com/job-detail/6e384c6d-35e4-4dfb-900a-ec9937b8d569,"Tallahassee, FL, USA",$80 - $100,"HyperGen, Inc.",Contract,FALSE,Hybrid/Onsite,2024-02-05T18:47:52Z,2024-02-06T10:35:13Z,Business Analyst
b73460a01dc754ad78a29c2a6094c6db,IT Business Analyst,2024-02-05T19:57:17Z,https://www.dice.com/job-detail/c95ffe77-3cfa-4db7-9cd2-37a73f63b701,"Kansas City, MO, USA",$50 - $70,Geopaq Logic,Contract,FALSE,Hybrid/Onsite,2024-02-05T19:57:17Z,2024-02-06T10:35:13Z,Business Analyst
68e3a071eede99584794519493fe3294,Healthcare Business Analyst (W2 only),2024-02-05T18:07:54Z,https://www.dice.com/job-detail/ed077da0-8eaf-4b40-9c69-3e99e0181beb,"Reston, VA, USA",$55 - $65,nTech Solutions,Contract,FALSE,Hybrid/Onsite,2024-02-05T18:08:14Z,2024-02-06T10:35:13Z,Business Analyst
5b181395285456fbe7c6c445b1cc008d,Axiom Business Analyst,2024-02-05T19:13:57Z,https://www.dice.com/job-detail/c075bc45-9dfd-49d4-bdd6-272c23d4cefa,"New York, NY, USA",$55 - $60,Avasa IT Solutions,Contract,FALSE,Hybrid/Onsite,2024-02-05T19:13:57Z,2024-02-06T10:35:13Z,Business Analyst
49b96f3269bce417dc7bcf4cd1754680,ServiceNow ITSM Business Analyst,2024-02-05T17:11:05Z,https://www.dice.com/job-detail/4c8fa99a-ce24-4ac3-aa82-f729928182d0,"Hillsborough Township, NJ, USA",Depends on Experience,Infinite Computer Solutions (ICS),Contract,FALSE,Hybrid/Onsite,2024-02-05T17:11:05Z,2024-02-06T10:35:13Z,Business Analyst
533e0d502e7d71cd19acd7fc8a3a71bc,BUSINESS ANALYST (SALESFORCE),2024-02-05T20:45:42Z,https://www.dice.com/job-detail/0405c73c-f3d6-4c63-a550-02da6bb2df33,"Columbus, OH, USA",USD 45,Columbus Technology Solutions,Contract,FALSE,Remote,2024-02-06T14:36:26Z,2024-02-06T10:35:13Z,Business Analyst
13f44e7e1ae9402cbf1f78a3dd7163ef,"Financial Business Analyst || New York, NY || Onsite || Long term",2024-02-05T16:58:12Z,https://www.dice.com/job-detail/5a1f2b4a-1577-49c8-ad6b-6facecaa2d47,"New York, NY, USA",$0 - $0,NJTECH INC.,Contract,FALSE,Hybrid/Onsite,2024-02-06T13:41:58Z,2024-02-06T10:35:13Z,Business Analyst
1652dc12d56deb8cc8aed6a81b2616c7,Business Analyst,2024-02-05T16:47:20Z,https://www.dice.com/job-detail/8942c4d1-f01e-4be3-9c33-532c9d27c8a5,"Harrisburg, PA, USA",Depends on Experience,"cyberThink, Inc.",Contract,FALSE,Hybrid/Onsite,2024-02-05T16:47:20Z,2024-02-06T10:35:13Z,Business Analyst
b754203c5a68d43cdbcc782280d90d1c,Business Analyst,2024-02-05T19:37:25Z,https://www.dice.com/job-detail/63bda65f-350c-4876-8b08-ca1de39640f2,,Depends on Experience,Pro Integrate,"Contract, Third Party",FALSE,Remote,2024-02-05T19:40:44Z,2024-02-06T10:35:13Z,Business Analyst
6ca183806db5d93cd4c899867a548eae,Capital Markets BA - NY/NJ Hybrid - W2 Position,2024-02-05T17:35:37Z,https://www.dice.com/job-detail/b6a416c2-9454-47d3-8134-20101008a8e9,"New York, NY, USA",Depends on Experience,"Primesoft, Inc",Contract,FALSE,Hybrid/Onsite,2024-02-06T14:09:36Z,2024-02-06T10:35:13Z,Business Analyst
fd18367af017efdedd4b80034e000d24,Business Analyst,2024-02-05T16:44:24Z,https://www.dice.com/job-detail/2ee8937b-8958-4b71-9ea8-ff435d4ec8ea,"Harrisburg, PA, USA",Depends on Experience,"cyberThink, Inc.",Contract,FALSE,Hybrid/Onsite,2024-02-05T16:44:24Z,2024-02-06T10:35:13Z,Business Analyst
df1e9908eb284edf92a3f685afd042f7,BUSINESS ANALYST,2024-01-23T19:05:53Z,https://www.dice.com/job-detail/3e9abc3b-7285-408a-ace8-b35ea28ee90e,"Jersey City, NJ, USA",USD55 - USD65,Randstad Digital,Contract,FALSE,Hybrid/Onsite,2024-02-06T16:04:15Z,2024-02-06T10:35:13Z,Business Analyst
2889314379d14e7ed115226639f2b327,Business Analyst,2024-02-05T17:38:39Z,https://www.dice.com/job-detail/fb36b204-1352-4ab6-a7f4-3e60559ba3d1,"Lansing, MI, USA",Depends on Experience,Indus Valley,Contract,FALSE,Hybrid/Onsite,2024-02-05T18:42:36Z,2024-02-06T10:35:13Z,Business Analyst
6d4fe05d3e665b9553ed6fbbc7001351,Business Analyst,2024-02-05T17:21:45Z,https://www.dice.com/job-detail/6f85ffe1-10f2-4ae1-af75-6f0b2d385019,"Lansdale, PA, USA",Depends on Experience,Cynet Systems,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-02-06T14:33:25Z,2024-02-06T10:35:13Z,Business Analyst
c82e97557f791430db72d87e3552fbe6,Business Analyst,2024-02-02T22:35:29Z,https://www.dice.com/job-detail/63954ea1-2c5e-4ba6-8703-d9f3611a9c72,"Wooster, OH, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:35:29Z,2024-02-06T10:35:13Z,Business Analyst
c6f4ebea914e93d52db01663c5e58013,Business Analyst,2024-02-02T22:37:08Z,https://www.dice.com/job-detail/2236706a-f7bc-4a4e-bb52-2d0daf1b603a,"West Hartford, CT, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:37:08Z,2024-02-06T10:35:13Z,Business Analyst
5fef23987c224819471b164e7ab5c155,LoanIQ Business Analyst,2024-02-01T19:59:01Z,https://www.dice.com/job-detail/4b860698-5969-4d01-b01b-6cb39ff597bf,"Cranbury, NJ, USA",Depends on Experience,Mahaugha LLC,Contract,FALSE,Hybrid/Onsite,2024-02-01T19:59:01Z,2024-02-06T10:35:13Z,Business Analyst
73771ae005109d6215aa364ad0f1c415,Business Analyst,2024-02-02T22:24:41Z,https://www.dice.com/job-detail/34707629-0fab-414c-b8e5-d1135b7734cc,"Phoenix, AZ, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:24:41Z,2024-02-06T10:35:13Z,Business Analyst
4b94d92d108cb86c74a04873b8a4b2a7,Business Analyst,2024-02-02T22:32:14Z,https://www.dice.com/job-detail/0af4f5ad-8315-4e4e-b650-783c4ddeca3c,"Lansing, MI, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:32:14Z,2024-02-06T10:35:13Z,Business Analyst
21620ae7d6bf2bdd223bbf3d0dfc0b7b,Business Systems Analyst (Locals to VA),2024-02-05T16:19:49Z,https://www.dice.com/job-detail/40705b66-acd9-431d-899c-492f0ea36c52,"Richmond, VA, USA",Depends on Experience,Blue Rose Technologies LLC,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-05T16:19:49Z,2024-02-06T10:35:13Z,Business Analyst
76b9b2097253ddac8fb2fbbe2060bd98,Business Analyst -immediate placement,2024-02-02T21:45:37Z,https://www.dice.com/job-detail/aa41542a-621e-44c3-96a9-86bd956a6806,"Tallahassee, FL, USA",,Inteliblue LLC,Contract,FALSE,Hybrid/Onsite,2024-02-06T16:00:58Z,2024-02-06T10:35:13Z,Business Analyst
9af12b2254eb880cce4a16c612a14988,Business Analyst,2024-02-02T21:07:01Z,https://www.dice.com/job-detail/8e38845f-5968-4962-9937-cee56b6d6392,"Seattle, WA, USA",Depends on Experience,Protos IT,Contract,FALSE,Hybrid/Onsite,2024-02-02T21:07:01Z,2024-02-06T10:35:13Z,Business Analyst
252abca37c790079645661b46691b0a8,IT Business Analyst - IT Disaster Recovery,2024-02-05T14:28:29Z,https://www.dice.com/job-detail/2b2efd77-3449-464f-be6d-1194ed0723f1,"Lansing, MI, USA",Depends on Experience,Clover Consulting Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-05T15:04:29Z,2024-02-06T10:35:13Z,Business Analyst
b8ce85d4cf51cd7044376cea281f9ebe,Business Analyst,2024-02-02T22:28:12Z,https://www.dice.com/job-detail/5bbc8095-4b4c-496c-a5e6-343ec3d4ce43,"Rochester, MN, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-02-02T22:28:12Z,2024-02-06T10:35:13Z,Business Analyst
7ad3e0c9cdca7ae27e0f60e82a7e050d,Business Analyst with Siebel,2024-02-05T19:18:15Z,https://www.dice.com/job-detail/23ccc6bd-3d2f-4ec8-b73e-ecab7f91db4b,,Depends on Experience,Pro Integrate,"Contract, Third Party",FALSE,Remote,2024-02-05T19:18:15Z,2024-02-06T10:35:13Z,Business Analyst
fd54eaa7ba9404a2c03be68c15a474b2,IVR BA or Telecommunication BA,2024-02-01T15:01:45Z,https://www.dice.com/job-detail/2f99f211-56d2-4ff7-bddb-7b1504abda49,"St. Louis, MO, USA",Depends on Experience,Sensiple Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-01T15:01:45Z,2024-02-06T10:35:13Z,Business Analyst
be7346844a4f09351aee57af80c0725e,Business Systems Analyst,2024-02-05T16:03:27Z,https://www.dice.com/job-detail/833aca48-13f2-4a71-9cdc-9b156ec4675a,"Newark, NJ, USA",Depends on Experience,MDMS Recruiting,Contract,FALSE,Hybrid/Onsite,2024-02-06T14:23:52Z,2024-02-06T10:35:13Z,Business Analyst
